canonical_id,name,uberon,fma,ta2,system,laterality,scope
FMA:68669,apical part of posterior segmental artery,,FMA:68669,,aggregate,unspecified,source-hierarchy-concept
FMA:68672,posterior part of posterior segmental artery,,FMA:68672,,aggregate,unspecified,source-hierarchy-concept
FMA:68675,subsegmental part of anterior segmental artery,,FMA:68675,,aggregate,unspecified,source-hierarchy-concept
FMA:68676,posterior part of anterior segmental artery,,FMA:68676,,aggregate,unspecified,source-hierarchy-concept
FMA:68682,anterior branch of anterior segmental artery,,FMA:68682,,aggregate,unspecified,source-hierarchy-concept
FMA:68689,subsegmental part of lateral segmental artery,,FMA:68689,,aggregate,unspecified,source-hierarchy-concept
FMA:68692,subsegmental part of medial segmental artery,,FMA:68692,,aggregate,unspecified,source-hierarchy-concept
FMA:68704,medial branch of superior segmental artery,,FMA:68704,,aggregate,unspecified,source-hierarchy-concept
FMA:68705,subsegmental part of superior segmental artery,,FMA:68705,,aggregate,unspecified,source-hierarchy-concept
FMA:68708,superior branch of superior segmental artery,,FMA:68708,,aggregate,unspecified,source-hierarchy-concept
FMA:68711,lateral branch of superior segmental artery,,FMA:68711,,aggregate,unspecified,source-hierarchy-concept
FMA:68720,subsegmental part of anterior basal segmental artery,,FMA:68720,,aggregate,unspecified,source-hierarchy-concept
FMA:68721,lateral branch of anterior basal segmental artery,,FMA:68721,,aggregate,unspecified,source-hierarchy-concept
FMA:68722,basal branch of anterior basal segmental artery,,FMA:68722,,aggregate,unspecified,source-hierarchy-concept
FMA:68727,subsegmental part of lateral basal segmental artery,,FMA:68727,,aggregate,unspecified,source-hierarchy-concept
FMA:68733,subsegmental part of posterior basal segmental artery,,FMA:68733,,aggregate,unspecified,source-hierarchy-concept
FMA:68734,accessory subsuperior branch of posterior basal segmental artery,,FMA:68734,,aggregate,unspecified,source-hierarchy-concept
FMA:68737,laterobasal branch of posterior basal segmental artery,,FMA:68737,,aggregate,unspecified,source-hierarchy-concept
FMA:68740,mediobasal branch of posterior basal segmental artery,,FMA:68740,,aggregate,unspecified,source-hierarchy-concept
FMA:68878,trunk of segmental pulmonary vein,,FMA:68878,,aggregate,unspecified,source-hierarchy-concept
FMA:68879,trunk of apical segmental vein,,FMA:68879,,aggregate,unspecified,source-hierarchy-concept
FMA:68919,apical part of apical segmental vein,,FMA:68919,,aggregate,unspecified,source-hierarchy-concept
FMA:68920,anterior part of apical segmental vein,,FMA:68920,,aggregate,unspecified,source-hierarchy-concept
FMA:69264,inferior suprarenal artery,,FMA:69264,,aggregate,unspecified,source-hierarchy-concept
FMA:69418,trunk of branch of popliteal artery,,FMA:69418,,aggregate,unspecified,source-hierarchy-concept
FMA:69458,subdivision of external iliac artery,,FMA:69458,,aggregate,unspecified,source-hierarchy-concept
FMA:69459,subdivision of deep femoral artery,,FMA:69459,,aggregate,unspecified,source-hierarchy-concept
FMA:69476,subdivision of anterior tibial artery,,FMA:69476,,aggregate,unspecified,source-hierarchy-concept
FMA:69513,deep plantar artery,,FMA:69513,,aggregate,unspecified,source-hierarchy-concept
FMA:69559,zone of trunk of lateral plantar artery,,FMA:69559,,aggregate,unspecified,source-hierarchy-concept
FMA:69713,digital artery of foot,,FMA:69713,,aggregate,unspecified,source-hierarchy-concept
FMA:69784,branch of posterior tibial artery,,FMA:69784,,aggregate,unspecified,source-hierarchy-concept
FMA:69796,subdivision of internal iliac artery,,FMA:69796,,aggregate,unspecified,source-hierarchy-concept
FMA:69803,subdivision of anterior division of internal iliac artery,,FMA:69803,,aggregate,unspecified,source-hierarchy-concept
FMA:69805,subdivision of internal pudendal artery,,FMA:69805,,aggregate,unspecified,source-hierarchy-concept
FMA:70247,subdivision of external iliac artery proper,,FMA:70247,,aggregate,unspecified,source-hierarchy-concept
FMA:70248,femoral artery,,FMA:70248,,aggregate,unspecified,source-hierarchy-concept
FMA:70251,subdivision of femoral artery,,FMA:70251,,aggregate,unspecified,source-hierarchy-concept
FMA:70345,subdivision of subclavian artery,,FMA:70345,,aggregate,unspecified,source-hierarchy-concept
FMA:70353,subdivision of thyrocervical artery,,FMA:70353,,aggregate,unspecified,source-hierarchy-concept
FMA:70358,subdivision of internal thoracic artery,,FMA:70358,,aggregate,unspecified,source-hierarchy-concept
FMA:70399,subdivision of costocervical artery,,FMA:70399,,aggregate,unspecified,source-hierarchy-concept
FMA:70408,subdivision of thoraco-acromial artery,,FMA:70408,,aggregate,unspecified,source-hierarchy-concept
FMA:70422,subdivision of subscapular artery,,FMA:70422,,aggregate,unspecified,source-hierarchy-concept
FMA:70429,subdivision of celiac artery,,FMA:70429,,aggregate,unspecified,source-hierarchy-concept
FMA:70433,subdivision of common hepatic artery,,FMA:70433,,aggregate,unspecified,source-hierarchy-concept
FMA:70436,subdivision of gastroduodenal artery,,FMA:70436,,aggregate,unspecified,source-hierarchy-concept
FMA:70437,superior pancreaticoduodenal artery,,FMA:70437,,aggregate,unspecified,source-hierarchy-concept
FMA:70439,subdivision of right hepatic artery,,FMA:70439,,aggregate,right,source-hierarchy-concept
FMA:70440,subdivision of left hepatic artery,,FMA:70440,,aggregate,left,source-hierarchy-concept
FMA:70470,subdivision of splenic artery,,FMA:70470,,aggregate,unspecified,source-hierarchy-concept
FMA:70471,pancreatic artery,,FMA:70471,,aggregate,unspecified,source-hierarchy-concept
FMA:70478,subdivision of superior mesenteric artery,,FMA:70478,,aggregate,unspecified,source-hierarchy-concept
FMA:70481,subdivision of inferior pancreaticoduodenal artery,,FMA:70481,,aggregate,unspecified,source-hierarchy-concept
FMA:70483,subdivision of inferior mesenteric artery,,FMA:70483,,aggregate,unspecified,source-hierarchy-concept
FMA:70484,segment of renal artery,,FMA:70484,,aggregate,unspecified,source-hierarchy-concept
FMA:70485,anterior division of renal artery,,FMA:70485,,aggregate,unspecified,source-hierarchy-concept
FMA:70488,posterior division of renal artery,,FMA:70488,,aggregate,unspecified,source-hierarchy-concept
FMA:70491,ureteric segment of renal artery,,FMA:70491,,aggregate,unspecified,source-hierarchy-concept
FMA:70494,segmental renal artery,,FMA:70494,,aggregate,unspecified,source-hierarchy-concept
FMA:70499,superior segmental renal artery,,FMA:70499,,aggregate,unspecified,source-hierarchy-concept
FMA:70502,inferior segmental renal artery,,FMA:70502,,aggregate,unspecified,source-hierarchy-concept
FMA:70503,posterior segmental renal artery,,FMA:70503,,aggregate,unspecified,source-hierarchy-concept
FMA:70504,subdivision of common carotid artery,,FMA:70504,,aggregate,unspecified,source-hierarchy-concept
FMA:70506,subdivision of internal carotid artery,,FMA:70506,,aggregate,unspecified,source-hierarchy-concept
FMA:70523,subdivision of cerebral part of internal carotid artery,,FMA:70523,,aggregate,unspecified,source-hierarchy-concept
FMA:70593,subdivision of epidermis,,FMA:70593,,aggregate,unspecified,source-hierarchy-concept
FMA:70676,subdivision of superior temporal gyrus,,FMA:70676,,aggregate,unspecified,source-hierarchy-concept
FMA:70701,anterior part of superior temporal gyrus,,FMA:70701,,aggregate,unspecified,source-hierarchy-concept
FMA:70703,posterior part of superior temporal gyrus,,FMA:70703,,aggregate,unspecified,source-hierarchy-concept
FMA:70741,set of facial hairs,,FMA:70741,,aggregate,unspecified,source-hierarchy-concept
FMA:70752,set of hairs,,FMA:70752,,aggregate,unspecified,source-hierarchy-concept
FMA:70779,set of organs,,FMA:70779,,aggregate,unspecified,source-hierarchy-concept
FMA:71012,skin appendage,,FMA:71012,,aggregate,unspecified,source-hierarchy-concept
FMA:71114,brachium of inferior colliculus,,FMA:71114,,aggregate,unspecified,source-hierarchy-concept
FMA:71193,lobe of thymus,,FMA:71193,,aggregate,unspecified,source-hierarchy-concept
FMA:71209,tributary of axillary vein,,FMA:71209,,aggregate,unspecified,source-hierarchy-concept
FMA:71210,lateral thoracic vein,,FMA:71210,,aggregate,unspecified,source-hierarchy-concept
FMA:71213,thoracodorsal vein,,FMA:71213,,aggregate,unspecified,source-hierarchy-concept
FMA:71235,region of dura mater,,FMA:71235,,aggregate,unspecified,source-hierarchy-concept
FMA:71313,set of levatores costarum longi,,FMA:71313,,aggregate,unspecified,source-hierarchy-concept
FMA:71314,set of levatores costarum breves,,FMA:71314,,aggregate,unspecified,source-hierarchy-concept
FMA:71318,set of lumbricals of hand,,FMA:71318,,aggregate,unspecified,source-hierarchy-concept
FMA:71319,set of dorsal interossei of hand,,FMA:71319,,aggregate,unspecified,source-hierarchy-concept
FMA:71320,set of palmar interossei of hand,,FMA:71320,,aggregate,unspecified,source-hierarchy-concept
FMA:71709,subdivision of right lobe branch of right hepatic artery,,FMA:71709,,aggregate,right,source-hierarchy-concept
FMA:71736,subdivision of left lobe branch of left hepatic artery,,FMA:71736,,aggregate,left,source-hierarchy-concept
FMA:71856,segment of biliary tree,,FMA:71856,,aggregate,unspecified,source-hierarchy-concept
FMA:71859,segment of right hepatic biliary tree,,FMA:71859,,aggregate,right,source-hierarchy-concept
FMA:71860,segment of left hepatic biliary tree,,FMA:71860,,aggregate,left,source-hierarchy-concept
FMA:71865,segmental tributary of right hepatic biliary tree,,FMA:71865,,aggregate,right,source-hierarchy-concept
FMA:71866,segmental tributary of left hepatic biliary tree,,FMA:71866,,aggregate,left,source-hierarchy-concept
FMA:71903,subdivision of hepatic portal vein,,FMA:71903,,aggregate,unspecified,source-hierarchy-concept
FMA:71905,subdivision of right hepatic portal vein,,FMA:71905,,aggregate,right,source-hierarchy-concept
FMA:71906,subdivision of left hepatic portal vein,,FMA:71906,,aggregate,left,source-hierarchy-concept
FMA:71907,trunk of branch of hepatic portal vein,,FMA:71907,,aggregate,unspecified,source-hierarchy-concept
FMA:72058,intrinsic ligament of larynx,,FMA:72058,,aggregate,unspecified,source-hierarchy-concept
FMA:72308,stylohyoid ligament,,FMA:72308,,aggregate,unspecified,source-hierarchy-concept
FMA:72417,brachium of superior colliculus,,FMA:72417,,aggregate,unspecified,source-hierarchy-concept
FMA:73203,trunk of subdivision of axillary artery,,FMA:73203,,aggregate,unspecified,source-hierarchy-concept
FMA:73204,trunk of branch of common iliac artery,,FMA:73204,,aggregate,unspecified,source-hierarchy-concept
FMA:74779,musculature of chest,,FMA:74779,,aggregate,unspecified,source-hierarchy-concept
FMA:74866,zone of diencephalon,,FMA:74866,,aggregate,unspecified,source-hierarchy-concept
FMA:75445,membrane organ component,,FMA:75445,,aggregate,unspecified,source-hierarchy-concept
FMA:75865,trunk of branch of internal carotid artery,,FMA:75865,,aggregate,unspecified,source-hierarchy-concept
FMA:76107,trunk of branch of middle cerebral artery,,FMA:76107,,aggregate,unspecified,source-hierarchy-concept
FMA:76127,trunk of inferior terminal branch of middle cerebral artery,,FMA:76127,,aggregate,unspecified,source-hierarchy-concept
FMA:76259,branch of vertebral artery,,FMA:76259,,aggregate,unspecified,source-hierarchy-concept
FMA:76264,intracranial branch of vertebral artery,,FMA:76264,,aggregate,unspecified,source-hierarchy-concept
FMA:76269,branch of basilar artery,,FMA:76269,,aggregate,unspecified,source-hierarchy-concept
FMA:76301,trunk of branch of subclavian artery,,FMA:76301,,aggregate,unspecified,source-hierarchy-concept
FMA:76547,trunk of branch of common hepatic artery,,FMA:76547,,aggregate,unspecified,source-hierarchy-concept
FMA:76582,trunk of hepatic artery,,FMA:76582,,aggregate,unspecified,source-hierarchy-concept
FMA:76998,supreme intercostal artery,,FMA:76998,,aggregate,unspecified,source-hierarchy-concept
FMA:77140,ulnar recurrent artery,,FMA:77140,,aggregate,unspecified,source-hierarchy-concept
FMA:77144,recurrent interosseous artery,,FMA:77144,,aggregate,unspecified,source-hierarchy-concept
FMA:77155,popliteal artery,,FMA:77155,,aggregate,unspecified,source-hierarchy-concept
FMA:77177,iliocostalis,,FMA:77177,,aggregate,unspecified,source-hierarchy-concept
FMA:77178,longissimus,,FMA:77178,,aggregate,unspecified,source-hierarchy-concept
FMA:77180,splenius,,FMA:77180,,aggregate,unspecified,source-hierarchy-concept
FMA:77498,circumflex scapular vein,,FMA:77498,,aggregate,unspecified,source-hierarchy-concept
FMA:77499,anterior circumflex humeral vein,,FMA:77499,,aggregate,unspecified,source-hierarchy-concept
FMA:77883,subdivision of brachiocephalic vein,,FMA:77883,,aggregate,unspecified,source-hierarchy-concept
FMA:77884,subdivision of subclavian vein,,FMA:77884,,aggregate,unspecified,source-hierarchy-concept
FMA:78021,medial brachial vein,,FMA:78021,,aggregate,unspecified,source-hierarchy-concept
FMA:78048,subdivision of superior vena caval tree,,FMA:78048,,aggregate,unspecified,source-hierarchy-concept
FMA:78049,subdivision of inferior vena caval tree,,FMA:78049,,aggregate,unspecified,source-hierarchy-concept
FMA:78204,subdivision of external iliac vein,,FMA:78204,,aggregate,unspecified,source-hierarchy-concept
FMA:78207,tributary of basilic vein,,FMA:78207,,aggregate,unspecified,source-hierarchy-concept
FMA:78447,region of ventricular system of brain,,FMA:78447,,aggregate,unspecified,source-hierarchy-concept
FMA:78448,lateral ventricle,,FMA:78448,,aggregate,unspecified,source-hierarchy-concept
FMA:78562,set of organ regions,,FMA:78562,,aggregate,unspecified,source-hierarchy-concept
FMA:78590,set of heterogeneous clusters,,FMA:78590,,aggregate,unspecified,source-hierarchy-concept
FMA:79615,branch of postcommunicating part of anterior cerebral artery,,FMA:79615,,aggregate,unspecified,source-hierarchy-concept
FMA:79631,branch of sphenoid part of middle cerebral artery,,FMA:79631,,aggregate,unspecified,source-hierarchy-concept
FMA:79658,dorsal scapular artery,,FMA:79658,,aggregate,unspecified,source-hierarchy-concept
FMA:81150,lobule of cerebral hemisphere,,FMA:81150,,aggregate,unspecified,source-hierarchy-concept
FMA:82472,cardinal organ part,,FMA:82472,,aggregate,unspecified,source-hierarchy-concept
FMA:82478,lobular organ component,,FMA:82478,,aggregate,unspecified,source-hierarchy-concept
FMA:82481,organ chamber,,FMA:82481,,aggregate,unspecified,source-hierarchy-concept
FMA:82485,organ component layer,,FMA:82485,,aggregate,unspecified,source-hierarchy-concept
FMA:82494,lobular segment,,FMA:82494,,aggregate,unspecified,source-hierarchy-concept
FMA:82500,membranous layer,,FMA:82500,,aggregate,unspecified,source-hierarchy-concept
FMA:82594,segment of subclavian artery,,FMA:82594,,aggregate,unspecified,source-hierarchy-concept
FMA:83115,cell part cluster,,FMA:83115,,aggregate,unspecified,source-hierarchy-concept
FMA:83143,cell part cluster of neuraxis,,FMA:83143,,aggregate,unspecified,source-hierarchy-concept
FMA:83153,organ component of neuraxis,,FMA:83153,,aggregate,unspecified,source-hierarchy-concept
FMA:83465,segment of white matter of neuraxis,,FMA:83465,,aggregate,unspecified,source-hierarchy-concept
FMA:83563,subdivision of muscle layer,,FMA:83563,,aggregate,unspecified,source-hierarchy-concept
FMA:83686,nucleus of neuraxis,,FMA:83686,,aggregate,unspecified,source-hierarchy-concept
FMA:83738,subarachnoid incisure,,FMA:83738,,aggregate,unspecified,source-hierarchy-concept
FMA:83840,nucleus of brain,,FMA:83840,,aggregate,unspecified,source-hierarchy-concept
FMA:83854,stria of neuraxis,,FMA:83854,,aggregate,unspecified,source-hierarchy-concept
FMA:83856,lamina of neuraxis,,FMA:83856,,aggregate,unspecified,source-hierarchy-concept
FMA:83857,brachium of neuraxis,,FMA:83857,,aggregate,unspecified,source-hierarchy-concept
FMA:83860,peduncle of neuraxis,,FMA:83860,,aggregate,unspecified,source-hierarchy-concept
FMA:83865,fornix of neuraxis,,FMA:83865,,aggregate,unspecified,source-hierarchy-concept
FMA:83874,gyrus of neuraxis,,FMA:83874,,aggregate,unspecified,source-hierarchy-concept
FMA:83904,septum of neuraxis,,FMA:83904,,aggregate,unspecified,source-hierarchy-concept
FMA:83906,commissure of neuraxis,,FMA:83906,,aggregate,unspecified,source-hierarchy-concept
FMA:83912,gray matter of diencephalon,,FMA:83912,,aggregate,unspecified,source-hierarchy-concept
FMA:83915,gray matter of hypothalamus,,FMA:83915,,aggregate,unspecified,source-hierarchy-concept
FMA:83929,white matter of neuraxis,,FMA:83929,,aggregate,unspecified,source-hierarchy-concept
FMA:83930,white matter of telencephalon,,FMA:83930,,aggregate,unspecified,source-hierarchy-concept
FMA:84054,zone of neuraxis,,FMA:84054,,aggregate,unspecified,source-hierarchy-concept
FMA:84059,nuclear complex of neuraxis,,FMA:84059,,aggregate,unspecified,source-hierarchy-concept
FMA:84081,circumventricular organ of neuraxis,,FMA:84081,,aggregate,unspecified,source-hierarchy-concept
FMA:84201,secondary incisor tooth,,FMA:84201,,aggregate,unspecified,source-hierarchy-concept
FMA:84203,secondary canine tooth,,FMA:84203,,aggregate,unspecified,source-hierarchy-concept
FMA:84207,secondary molar tooth,,FMA:84207,,aggregate,unspecified,source-hierarchy-concept
FMA:84881,subdivision of subarachnoid space,,FMA:84881,,aggregate,unspecified,source-hierarchy-concept
FMA:84926,anatomical compartment space,,FMA:84926,,aggregate,unspecified,source-hierarchy-concept
FMA:84953,space of compartment of head,,FMA:84953,,aggregate,unspecified,source-hierarchy-concept
FMA:85095,proper palmar digital vein of little finger,,FMA:85095,,aggregate,unspecified,source-hierarchy-concept
FMA:85107,third common palmar digital artery,,FMA:85107,,aggregate,unspecified,source-hierarchy-concept
FMA:85108,fourth common palmar digital artery,,FMA:85108,,aggregate,unspecified,source-hierarchy-concept
FMA:85109,branch of first common palmar digital artery,,FMA:85109,,aggregate,unspecified,source-hierarchy-concept
FMA:85110,branch of second common palmar digital artery,,FMA:85110,,aggregate,unspecified,source-hierarchy-concept
FMA:85111,medial proper palmar digital artery of middle finger,,FMA:85111,,aggregate,unspecified,source-hierarchy-concept
FMA:85114,lateral proper palmar digital artery of ring finger,,FMA:85114,,aggregate,unspecified,source-hierarchy-concept
FMA:85117,branch of third common palmar digital artery,,FMA:85117,,aggregate,unspecified,source-hierarchy-concept
FMA:85453,head of muscle organ,,FMA:85453,,aggregate,unspecified,source-hierarchy-concept
FMA:86020,subdivision of transverse cervical artery,,FMA:86020,,aggregate,unspecified,source-hierarchy-concept
FMA:86033,opponens digiti minimi of foot,,FMA:86033,,aggregate,unspecified,source-hierarchy-concept
FMA:86103,region of organ component,,FMA:86103,,aggregate,unspecified,source-hierarchy-concept
FMA:86127,branch of posterior choroidal artery,,FMA:86127,,aggregate,unspecified,source-hierarchy-concept
FMA:86140,organ segment,,FMA:86140,,aggregate,unspecified,source-hierarchy-concept
FMA:86187,segment of arterial tree organ,,FMA:86187,,aggregate,unspecified,source-hierarchy-concept
FMA:86188,segment of venous tree organ,,FMA:86188,,aggregate,unspecified,source-hierarchy-concept
FMA:86195,segment of lacrimal duct,,FMA:86195,,aggregate,unspecified,source-hierarchy-concept
FMA:86212,region of wall of heart,,FMA:86212,,aggregate,unspecified,source-hierarchy-concept
FMA:86254,segment of systemic artery,,FMA:86254,,aggregate,unspecified,source-hierarchy-concept
FMA:86256,segment of arterial trunk,,FMA:86256,,aggregate,unspecified,source-hierarchy-concept
FMA:86375,ligament organ component,,FMA:86375,,aggregate,unspecified,source-hierarchy-concept
FMA:86565,region of papillary muscle of left ventricle,,FMA:86565,,aggregate,left,source-hierarchy-concept
FMA:86566,region of lateral papillary muscle of left ventricle,,FMA:86566,,aggregate,left,source-hierarchy-concept
FMA:87218,trunk of coronary artery,,FMA:87218,,aggregate,unspecified,source-hierarchy-concept
FMA:222905,segment of colon,,FMA:222905,,aggregate,unspecified,source-hierarchy-concept
FMA:223151,internal gray matter component,,FMA:223151,,aggregate,unspecified,source-hierarchy-concept
FMA:225818,region of layer of wall of eyeball,,FMA:225818,,aggregate,unspecified,source-hierarchy-concept
FMA:228667,set of organ parts,,FMA:228667,,aggregate,unspecified,source-hierarchy-concept
FMA:230984,middle phalanx of little toe,,FMA:230984,,aggregate,unspecified,source-hierarchy-concept
FMA:241998,cerebral white matter,,FMA:241998,,aggregate,unspecified,source-hierarchy-concept
FMA:242193,region of cerebral cortex,,FMA:242193,,aggregate,unspecified,source-hierarchy-concept
FMA:242770,region of wall of ventricular system of neuraxis,,FMA:242770,,aggregate,unspecified,source-hierarchy-concept
FMA:242789,region of ventricular system of neuraxis,,FMA:242789,,aggregate,unspecified,source-hierarchy-concept
FMA:256174,region of cerebral white matter,,FMA:256174,,aggregate,unspecified,source-hierarchy-concept
FMA:256237,segment of neuraxis,,FMA:256237,,aggregate,unspecified,source-hierarchy-concept
FMA:256693,nucleus of thalamus,,FMA:256693,,aggregate,unspecified,source-hierarchy-concept
FMA:265178,ligament of lower limb,,FMA:265178,,aggregate,unspecified,source-hierarchy-concept
FMA:265180,ligament of limb,,FMA:265180,,aggregate,unspecified,source-hierarchy-concept
FMA:265400,region of vascular layer of eyeball,,FMA:265400,,aggregate,unspecified,source-hierarchy-concept
FMA:266054,subdivision of cranial dura mater,,FMA:266054,,aggregate,unspecified,source-hierarchy-concept
FMA:268712,segment of anterior tibial artery,,FMA:268712,,aggregate,unspecified,source-hierarchy-concept
FMA:268955,region of papillary muscle,,FMA:268955,,aggregate,unspecified,source-hierarchy-concept
FMA:3734,aorta,,FMA:3734,,aggregate,unspecified,source-hierarchy-concept
FMA:3862,anterior interventricular branch of left coronary artery,,FMA:3862,,aggregate,left,source-hierarchy-concept
FMA:4717,anterior cardiac venous tree,,FMA:4717,,aggregate,unspecified,source-hierarchy-concept
FMA:7088,heart,,FMA:7088,,aggregate,unspecified,source-hierarchy-concept
FMA:7096,right atrium,,FMA:7096,,aggregate,right,source-hierarchy-concept
FMA:7097,left atrium,,FMA:7097,,aggregate,left,source-hierarchy-concept
FMA:7098,right ventricle,,FMA:7098,,aggregate,right,source-hierarchy-concept
FMA:7101,left ventricle,,FMA:7101,,aggregate,left,source-hierarchy-concept
FMA:7152,alimentary system,,FMA:7152,,aggregate,unspecified,source-hierarchy-concept
FMA:7154,head,,FMA:7154,,aggregate,unspecified,source-hierarchy-concept
FMA:7155,neck,,FMA:7155,,aggregate,unspecified,source-hierarchy-concept
FMA:7157,nervous system,,FMA:7157,,aggregate,unspecified,source-hierarchy-concept
FMA:7158,respiratory system,,FMA:7158,,aggregate,unspecified,source-hierarchy-concept
FMA:7159,urinary system,,FMA:7159,,aggregate,unspecified,source-hierarchy-concept
FMA:7160,genital system,,FMA:7160,,aggregate,unspecified,source-hierarchy-concept
FMA:7161,cardiovascular system,,FMA:7161,,aggregate,unspecified,source-hierarchy-concept
FMA:7165,right side of heart,,FMA:7165,,aggregate,right,source-hierarchy-concept
FMA:7166,left side of heart,,FMA:7166,,aggregate,left,source-hierarchy-concept
FMA:7181,trunk,,FMA:7181,,aggregate,unspecified,source-hierarchy-concept
FMA:7184,lower limb,,FMA:7184,,aggregate,unspecified,source-hierarchy-concept
FMA:7185,right upper limb,,FMA:7185,,aggregate,right,source-hierarchy-concept
FMA:7186,left upper limb,,FMA:7186,,aggregate,left,source-hierarchy-concept
FMA:7187,right lower limb,,FMA:7187,,aggregate,right,source-hierarchy-concept
FMA:7188,left lower limb,,FMA:7188,,aggregate,left,source-hierarchy-concept
FMA:7197,liver,,FMA:7197,,aggregate,unspecified,source-hierarchy-concept
FMA:7200,small intestine,,FMA:7200,,aggregate,unspecified,source-hierarchy-concept
FMA:7201,large intestine,,FMA:7201,,aggregate,unspecified,source-hierarchy-concept
FMA:7207,jejunum,,FMA:7207,,aggregate,unspecified,source-hierarchy-concept
FMA:7208,ileum,,FMA:7208,,aggregate,unspecified,source-hierarchy-concept
FMA:7216,outflow part of right ventricle,,FMA:7216,,aggregate,right,source-hierarchy-concept
FMA:7234,tricuspid valve,,FMA:7234,,aggregate,unspecified,source-hierarchy-concept
FMA:7235,mitral valve,,FMA:7235,,aggregate,unspecified,source-hierarchy-concept
FMA:7236,aortic valve,,FMA:7236,,aggregate,unspecified,source-hierarchy-concept
FMA:7246,pulmonary valve,,FMA:7246,,aggregate,unspecified,source-hierarchy-concept
FMA:7259,papillary muscle of right ventricle,,FMA:7259,,aggregate,right,source-hierarchy-concept
FMA:7309,right lung,,FMA:7309,,aggregate,right,source-hierarchy-concept
FMA:7310,left lung,,FMA:7310,,aggregate,left,source-hierarchy-concept
FMA:7333,upper lobe of right lung,,FMA:7333,,aggregate,right,source-hierarchy-concept
FMA:7337,lower lobe of right lung,,FMA:7337,,aggregate,right,source-hierarchy-concept
FMA:7338,right apical bronchopulmonary segment,,FMA:7338,,aggregate,right,source-hierarchy-concept
FMA:7339,right posterior bronchopulmonary segment,,FMA:7339,,aggregate,right,source-hierarchy-concept
FMA:7359,right anterior bronchopulmonary segment,,FMA:7359,,aggregate,right,source-hierarchy-concept
FMA:7360,medial bronchopulmonary segment,,FMA:7360,,aggregate,unspecified,source-hierarchy-concept
FMA:7361,lateral bronchopulmonary segment,,FMA:7361,,aggregate,unspecified,source-hierarchy-concept
FMA:7362,right posterior basal bronchopulmonary segment,,FMA:7362,,aggregate,right,source-hierarchy-concept
FMA:7363,right lateral basal bronchopulmonary segment,,FMA:7363,,aggregate,right,source-hierarchy-concept
FMA:7364,right anterior basal bronchopulmonary segment,,FMA:7364,,aggregate,right,source-hierarchy-concept
FMA:7365,right medial basal bronchopulmonary segment,,FMA:7365,,aggregate,right,source-hierarchy-concept
FMA:7366,right superior bronchopulmonary segment,,FMA:7366,,aggregate,right,source-hierarchy-concept
FMA:7370,upper lobe of left lung,,FMA:7370,,aggregate,left,source-hierarchy-concept
FMA:7371,lower lobe of left lung,,FMA:7371,,aggregate,left,source-hierarchy-concept
FMA:7372,apicoposterior bronchopulmonary segment,,FMA:7372,,aggregate,unspecified,source-hierarchy-concept
FMA:7373,left anterior bronchopulmonary segment,,FMA:7373,,aggregate,left,source-hierarchy-concept
FMA:7376,left superior bronchopulmonary segment,,FMA:7376,,aggregate,left,source-hierarchy-concept
FMA:7377,left medial basal bronchopulmonary segment,,FMA:7377,,aggregate,left,source-hierarchy-concept
FMA:7378,left anterior basal bronchopulmonary segment,,FMA:7378,,aggregate,left,source-hierarchy-concept
FMA:7379,left lateral basal bronchopulmonary segment,,FMA:7379,,aggregate,left,source-hierarchy-concept
FMA:7380,left posterior basal bronchopulmonary segment,,FMA:7380,,aggregate,left,source-hierarchy-concept
FMA:7383,middle lobe of lung,,FMA:7383,,aggregate,unspecified,source-hierarchy-concept
FMA:7385,left apical bronchopulmonary segment,,FMA:7385,,aggregate,left,source-hierarchy-concept
FMA:7386,left posterior bronchopulmonary segment,,FMA:7386,,aggregate,left,source-hierarchy-concept
FMA:7393,tracheobronchial tree,,FMA:7393,,aggregate,unspecified,source-hierarchy-concept
FMA:7395,right main bronchus,,FMA:7395,,aggregate,right,source-hierarchy-concept
FMA:7480,rib cage,,FMA:7480,,aggregate,unspecified,source-hierarchy-concept
FMA:7481,skeletal system of thorax,,FMA:7481,,aggregate,unspecified,source-hierarchy-concept
FMA:7482,musculoskeletal system,,FMA:7482,,aggregate,unspecified,source-hierarchy-concept
FMA:7483,axial skeletal system,,FMA:7483,,aggregate,unspecified,source-hierarchy-concept
FMA:7485,sternum,,FMA:7485,,aggregate,unspecified,source-hierarchy-concept
FMA:7563,body compartment,,FMA:7563,,aggregate,unspecified,source-hierarchy-concept
FMA:7647,spinal cord,,FMA:7647,,aggregate,unspecified,source-hierarchy-concept
FMA:8617,right apical segmental artery,,FMA:8617,,aggregate,right,source-hierarchy-concept
FMA:8619,right posterior segmental artery,,FMA:8619,,aggregate,right,source-hierarchy-concept
FMA:8627,right superior segmental artery,,FMA:8627,,aggregate,right,source-hierarchy-concept
FMA:8630,right anterior basal segmental artery,,FMA:8630,,aggregate,right,source-hierarchy-concept
FMA:8631,right lateral basal segmental artery,,FMA:8631,,aggregate,right,source-hierarchy-concept
FMA:8632,right posterior basal segmental artery,,FMA:8632,,aggregate,right,source-hierarchy-concept
FMA:8655,right upper lobar vein,,FMA:8655,,aggregate,right,source-hierarchy-concept
FMA:8656,middle lobar vein,,FMA:8656,,aggregate,unspecified,source-hierarchy-concept
